,"SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='source_import')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='source')","SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')"
,"SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='sink_export')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='demand', solph_node='sink')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')"
2023-12-01 00:00:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:01:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:02:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:03:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:04:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:05:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:06:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:07:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:08:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:09:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:10:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:11:00+01:00,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,1720.0
2023-12-01 00:12:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:13:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:14:00+01:00,1720.0,0.0,0.0,0.0,1720.0,1720.0,0.0,0.0,0.0,1720.0,0.0
2023-12-01 00:15:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:16:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:17:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:18:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:19:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:20:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:21:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:22:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:23:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:24:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
2023-12-01 00:25:00+01:00,2290.0,0.0,0.0,0.0,2290.0,2290.0,0.0,0.0,0.0,2290.0,0.0
